Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
gold-drop-necklace,Acids necklace with tear dropped dangle,"<meta charset=""utf-8""><meta charset=""utf-8""><span>Acids necklace with tear dropped dangle in 14 kt plated gold</span>",MONA ASSEMI,Necklace,"",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,350.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0040.JPG?v=1423178691,1,,false,,,,,,,,,,,,,,,,,lb,,
gold-drop-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0041.JPG?v=1423178691,2,,,,,,,,,,,,,,,,,,,,,
cut-out-necklace,Cut out necklace,"<meta charset=""utf-8""><meta charset=""utf-8""><span>Acids necklace with clear swarovski crystal detail in 14 kt plated gold</span>",MONA ASSEMI,Accessories,"acids, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,755.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0037.JPG?v=1423178586,1,,false,,,,,,,,,,,,,,,,,lb,,
cut-out-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0039.JPG?v=1423178586,2,,,,,,,,,,,,,,,,,,,,,
parenthesis-necklace,Acids necklace,"<meta charset=""utf-8""><meta charset=""utf-8""><span>Acids necklace in 14 kt plated gold</span>",MONA ASSEMI,Necklace,"necklace, odette",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,565.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0032.JPG?v=1423178286,1,,false,,,,,,,,,,,,,,,,,lb,,
parenthesis-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0033.JPG?v=1423178286,2,,,,,,,,,,,,,,,,,,,,,
silver-neck-cuff,minimalistic collar,"<meta charset=""utf-8""><span>silver plated minimalistic collar </span>",MONA ASSEMI,Necklace,"metals, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,410.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0026.JPG?v=1423178179,1,,false,,,,,,,,,,,,,,,,,lb,,
silver-neck-cuff,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0028.JPG?v=1423178179,2,,,,,,,,,,,,,,,,,,,,,
circles-necklace,Spheres Necklace,"<meta charset=""utf-8""><meta charset=""utf-8""><span>Acids necklace with hollow spheres in 14 kt plated gold </span>",MONA ASSEMI,Accessories,"acids, necklace, odette",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,585.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0016.JPG?v=1423178124,1,,false,,,,,,,,,,,,,,,,,lb,,
circles-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0018.JPG?v=1423178124,2,,,,,,,,,,,,,,,,,,,,,
bracelet,Large rounded acids collar,"<meta charset=""utf-8""><meta charset=""utf-8""><span>Large rounded acids collar in 14 kt plated gold plated</span>",MONA ASSEMI,Necklace,"acids, necklace",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,610.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0014.JPG?v=1432777464,1,,false,,,,,,,,,,,,,,,,,lb,,
bracelet,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0012.JPG?v=1432777464,2,,,,,,,,,,,,,,,,,,,,,
leaf-necklace,Petals necklace,"<meta charset=""utf-8""><meta charset=""utf-8""><span>Acids necklace in 14 kt plated gold </span>",MONA ASSEMI,Accessories,"accessories, acids, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0009.JPG?v=1423177998,1,,false,,,,,,,,,,,,,,,,,lb,,
leaf-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0010.JPG?v=1423177998,2,,,,,,,,,,,,,,,,,,,,,
cubes-necklace,Cubes necklace,"<meta charset=""utf-8""><meta charset=""utf-8""><span>Acids necklace with hollow squares</span>",MONA ASSEMI,Necklace,"necklace, odette",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0004.JPG?v=1423177915,1,,false,,,,,,,,,,,,,,,,,lb,,
cubes-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0005.JPG?v=1423177915,2,,,,,,,,,,,,,,,,,,,,,
bracelet-stack,Bracelet stack,"<meta charset=""utf-8""><span>Set of acids bangles in an array of different shapes and a mix of silver plated and 14 kt plated gold. </span>",MONA ASSEMI,Accessories,"acids, bangle, bangles",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,425.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0321.JPG?v=1423177819,1,,false,,,,,,,,,,,,,,,,,lb,,
ring-2,14 kt gold plated bangle with emerald green swarovski crystal detail on inside,"<meta charset=""utf-8""><span>14 kt gold plated bangle with emerald green swarovski crystal detail on inside</span>",MONA ASSEMI,Accessories,"accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,220.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0316.JPG?v=1432403917,1,,false,,,,,,,,,,,,,,,,,lb,,
ring-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0319.JPG?v=1432403917,2,,,,,,,,,,,,,,,,,,,,,
ring-1,14 kt gold plated bangle with blush pink swarovski crystal detail on inside,"<meta charset=""utf-8""><span>14 kt gold plated bangle with blush pink swarovski crystal detail on inside </span>",MONA ASSEMI,Accessories,"odette, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,220.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0315.JPG?v=1423177643,1,,false,,,,,,,,,,,,,,,,,lb,,
ring-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0317.JPG?v=1423177643,2,,,,,,,,,,,,,,,,,,,,,
ciggarette-case-gold,Cigarette case gold,"<meta charset=""utf-8""><span>Acids cigarette case in 14 kt plated gold</span>",MONA ASSEMI,Accessories,"accessories, acids",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,225.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0313.JPG?v=1432403431,1,,false,,,,,,,,,,,,,,,,,lb,,
wish-bone-bracelet,Acids Head band,"<meta charset=""utf-8""><span>Acids head band in silver plated </span>",MONA ASSEMI,Accessories,"acids, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,155.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0309.JPG?v=1423177513,1,,false,,,,,,,,,,,,,,,,,lb,,
silver-acid-money-clip,Silver acid money clip,"",MONA ASSEMI,Accessories,"accessories, acids",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,188.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0302.JPG?v=1423095191,1,,false,,,,,,,,,,,,,,,,,lb,,
acid-money-clip,Acid money clip,"<meta charset=""utf-8""><span>Acids money clip in 14 kt gold plated </span>",MONA ASSEMI,Accessories,"",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,185.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0301.JPG?v=1423094616,1,,false,,,,,,,,,,,,,,,,,lb,,
gold-plates-3,Gold plates 3,"<meta charset=""utf-8"">
<p class=""p1""><span>Acids sphere post earrings in 14 kt plated gold</span></p>",MONA ASSEMI,Earings,"",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0300.JPG?v=1423094523,1,,false,,,,,,,,,,,,,,,,,lb,,
snake-earings,Snake earings,"",MONA ASSEMI,Earings,"acids, earings",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0298.JPG?v=1423094456,1,,false,,,,,,,,,,,,,,,,,lb,,
birds-eye-earings,Birds eye earings,"<meta charset=""utf-8"">
<p class=""p1""><span>Silver plated post earrings with clear swarovski crystal and rose pink swarovski crystal center </span></p>",MONA ASSEMI,Earings,"",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,425.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0294.JPG?v=1423094124,1,,false,,,,,,,,,,,,,,,,,lb,,
cube-earings,Cube earings,"<meta charset=""utf-8""><span>Acids square post earrings in silver plated and 14kt plated gold </span>",MONA ASSEMI,Earings,"",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0292.JPG?v=1423094079,1,,false,,,,,,,,,,,,,,,,,lb,,
bird-wing-earings,Bird wing earings,"<meta charset=""utf-8"">
<p class=""p1""><span>Acids feather post earrings in 14 kt plated gold </span></p>
<meta charset=""utf-8"">
<p class=""p1""><span><span>(All acids collection come in gold, silver, and rose gold. Please email mona@monaassemi.com and specify color of metal with your name and order number)</span></span></p>",MONA ASSEMI,Earings,"acids, earings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0291.JPG?v=1423094031,1,,false,,,,,,,,,,,,,,,,,lb,,
bird-shape-earings,Boomerang earings,"<meta charset=""utf-8"">
<p class=""p1""><span>Acids boomerang post earrings in 14 kt plated gold</span></p>",MONA ASSEMI,Earings,"",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0290.jpg?v=1432383319,1,,false,,,,,,,,,,,,,,,,,lb,,
bird-shape-earings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0289.JPG?v=1432383319,2,,,,,,,,,,,,,,,,,,,,,
key-hole-earings,Key hole earings,"<meta charset=""utf-8""><span>Acids silver plated post earrings in vermeil </span>",MONA ASSEMI,Earings,"acids, earings",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0285.JPG?v=1423093916,1,,false,,,,,,,,,,,,,,,,,lb,,
eye-earings,Acids post earrings in 14 kt plated gold,"<meta charset=""utf-8""><span>Acids post earrings in 14 kt plated gold</span>",MONA ASSEMI,Earings,"accessories, earings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,388.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0283.JPG?v=1423093831,1,,false,,,,,,,,,,,,,,,,,lb,,
tube-earings,Tube earings,"",MONA ASSEMI,Earings,"",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0282.JPG?v=1423093438,1,,false,,,,,,,,,,,,,,,,,lb,,
bamboo-earings,bamboo earings,"<meta charset=""utf-8"">
<p class=""p1""><span>Acids squared wave post earring in 14 kt plated gold </span></p>",MONA ASSEMI,Earings,"accessories, earings",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0281.JPG?v=1423093373,1,,false,,,,,,,,,,,,,,,,,lb,,
spinning-earings,Layered earings,"<meta charset=""utf-8""><span>Acids square layered post earring in silver plated </span>",MONA ASSEMI,Earings,"accessories, earings",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,440.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0279.JPG?v=1423093321,1,,false,,,,,,,,,,,,,,,,,lb,,
short-magnet-earings,Acids magnet post earrings,"<meta charset=""utf-8""><span>Acids magnet post earrings in silver plated</span>",MONA ASSEMI,Bracelet,"accessories, acids, earings",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,388.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0278.JPG?v=1423093282,1,,false,,,,,,,,,,,,,,,,,lb,,
long-magnet-earings,Long Magnet earings,"",MONA ASSEMI,Earings,"",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0276.JPG?v=1423093224,1,,false,,,,,,,,,,,,,,,,,lb,,
surreal-earings,Surreal earings,"<meta charset=""utf-8""><span>Acids post earrings with apricot swarovski crystal center </span>",MONA ASSEMI,Earings,"accessories, earings",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,198.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0275.JPG?v=1423093084,1,,false,,,,,,,,,,,,,,,,,lb,,
gold-plates-2,Gold plates 2,"<meta charset=""utf-8"">
<p class=""p1""><span>Acids sphere post earrings in 14 kt plated gold </span></p>",MONA ASSEMI,Earings,"accessories, earings",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0274.JPG?v=1423093017,1,,false,,,,,,,,,,,,,,,,,lb,,
gold-plates,Gold plates,"",MONA ASSEMI,Earings,"",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,0.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,lb,,
stem-earings,Stem earings,"<meta charset=""utf-8""><span>Acids long post earrings in 14 kt plated gold</span>",MONA ASSEMI,Earings,"acids, earings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,325.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0272.JPG?v=1423092869,1,,false,,,,,,,,,,,,,,,,,lb,,
silver-spots,silver spots,"<meta charset=""utf-8""><span>Acids oval dangle earrings in silver plated</span>",MONA ASSEMI,Earings,"acids, earings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,325.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0271.JPG?v=1423091596,1,,false,,,,,,,,,,,,,,,,,lb,,
lady-bug-earings,14 kt plated gold acid tear drop earrings,"<meta charset=""utf-8""><span>14 kt plated gold acid tear drop earrings</span>",MONA ASSEMI,Earings,"acids, earings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,388.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0270.JPG?v=1423091283,1,,false,,,,,,,,,,,,,,,,,lb,,
pearl-drop-earings,Pearl drop earings,"<meta charset=""utf-8""><span>Silver plated long earrings</span>",MONA ASSEMI,Earings,"earings, odette",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,198.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/1_99_38649851-c4bf-484c-a66d-c50fc502885a.JPG?v=1432669462,1,,false,,,,,,,,,,,,,,,,,lb,,
pearl-drop-earings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0268.JPG?v=1432669462,2,,,,,,,,,,,,,,,,,,,,,
leaf-choker,Statement acids bracelet,"<meta charset=""utf-8"">
<p><span>Statement acids bracelet</span></p>
<meta charset=""utf-8"">
<p> </p>",MONA ASSEMI,Necklace,bracelet,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,410.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0232.JPG?v=1423090736,1,,false,,,,,,,,,,,,,,,,,lb,,
leaf-choker,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0234.JPG?v=1423090736,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-40,SIlver Bangle,"<meta charset=""utf-8""><span>Acids bangle in silver plated - $425</span>",MONA ASSEMI,Bracelet,"accessories, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,425.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0148.JPG?v=1423088131,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-40,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0150.JPG?v=1423088627,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-39,Acids Bangle,"<meta charset=""utf-8""><span>Acids bangle in silver plated </span>",MONA ASSEMI,Bracelet,"accessories, bangles, bracelet",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,410.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0147.JPG?v=1423088035,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-39,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0152.JPG?v=1423088681,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-38,gold plated cuff,gold plated cuff,MONA ASSEMI,Bracelet,"",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,125.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0138.JPG?v=1423087983,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-37,Acids long cuff with teal blue swarovski crystal detail in 14 kt plated gold,"<meta charset=""utf-8""><span>Acids long cuff with teal blue swarovski crystal detail in 14 kt plated gold </span>",MONA ASSEMI,Bracelet,"accessories, bangles, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,488.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0137_f26dac5a-03c2-46a3-9ba7-00056ec6480b.JPG?v=1423088102,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-37,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0143.JPG?v=1423088102,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-36,Acids long cuff with rose pink swarovski crystal detail in 14 kt plated gold,"<meta charset=""utf-8""><span>Acids long cuff with rose pink swarovski crystal detail in 14 kt plated gold</span>",MONA ASSEMI,Bracelet,"accessories, bangles, bracelet, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,488.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0135.JPG?v=1423087911,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-35,gold platted cuff,<span>gold platted cuff</span>,MONA ASSEMI,Bracelet,"",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,178.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0132.JPG?v=1423087876,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-34,Acids bangle in 14 kt plated gold,"<meta charset=""utf-8""><span>Acids bangle in 14 kt plated gold</span>",MONA ASSEMI,Bracelet,"accessories, bangles, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,410.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0125.JPG?v=1432329696,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-33,Rounded Cuff,"<meta charset=""utf-8""><span>Rounded cuff in 14 kt plated gold </span>",MONA ASSEMI,Bracelet,"accessories, bangles, bracelet, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,188.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0124.JPG?v=1423087731,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-33,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0227.JPG?v=1423090553,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-32,Acids chain bracelet in 14 kt plated gold,"<meta charset=""utf-8""><span>Acids chain bracelet in 14 kt plated gold </span>",MONA ASSEMI,Bracelet,"",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,225.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0204.JPG?v=1432307328,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-32,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0123.JPG?v=1434037141,2,,,,,,,,,,,,,,,,,,,,,
piano-key-necklace,Acids chain bracelet,"<meta charset=""utf-8""><span>Acids chain bracelet in 14 kt plated gold </span>",MONA ASSEMI,Necklace,"acids, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,225.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/1_36.JPG?v=1432672335,1,,false,,,,,,,,,,,,,,,,,lb,,
piano-key-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0210.JPG?v=1432672335,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-31,Acids bangle,"<meta charset=""utf-8""><span>Acids bangle in 14 kt plated gold </span>",MONA ASSEMI,Bracelet,"accessories, bangle, bangles",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0116.JPG?v=1423087383,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-31,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0156.JPG?v=1423088765,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-30,Acids bangle,"<meta charset=""utf-8""><span>Acids bangle in 14 kt plated gold </span>",MONA ASSEMI,Bracelet,"accessories, bangle, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,198.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0114.JPG?v=1432306482,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-30,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/1_55.JPG?v=1432674269,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-29,14k gold plated bangle,14k gold plated bangle,MONA ASSEMI,Bracelet,"",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,365.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0113.JPG?v=1432673984,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-29,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/1_60.JPG?v=1432674043,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-27,Acids smooth bangle,"<meta charset=""utf-8""><span>Acids smooth bangle in 14 kt plated gold </span>",MONA ASSEMI,Bracelet,"accessories, acids, bangle, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0109.JPG?v=1432303335,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-27,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/1_64.JPG?v=1432673631,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-22,Acids set of smooth,"<p class=""p1"">Acids set of smooth bangles in silver plated </p>",MONA ASSEMI,Bracelet,"acids, bangle, bangles",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,250.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0103.JPG?v=1432289636,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-21,Acids smooth bangle,"<meta charset=""utf-8""><span>Acids smooth bangle in 14 kt silver plated</span>",MONA ASSEMI,Bracelet,"accessories, bangle, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0101.JPG?v=1432287055,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-21,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/1_63_efaff269-ec88-4eca-ac84-11c244911d9d.JPG?v=1432670206,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-20,Acids ridged bangle,"<meta charset=""utf-8""><span><span>Acids r</span></span><span><span>idged</span> bangle in silver plated</span>",MONA ASSEMI,Bracelet,"accessories, acids, bangle, bangles",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,110.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0099.JPG?v=1432286806,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-20,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/1_59_42ba5f51-8142-463d-b271-42df67643125.JPG?v=1432669917,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-19,Acids chain bracelet,"<meta charset=""utf-8""><span>Acids chain bracelet in silver plated</span>",MONA ASSEMI,Bracelet,"",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,225.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0098.JPG?v=1432244686,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-19,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0206.JPG?v=1434038095,2,,,,,,,,,,,,,,,,,,,,,
